MONOMER-15468				
MONOMER-15054	G-11494	Q54273	<i>N</i>-acetyl-demethylphophinothricin P-methyltransferase	PhpK, BcpD
MONOMER-15854	HS05000		factor X heavy chain	
AT4G37070-MONOMER	AT4G37070		AtPLA IVA	
GLNS-MONOMER	EG10390	P00962	glutamine&mdash;tRNA ligase	GlnS, GlnRS
MONOMER-19914			L-tryptophan ammonia lyase 55 kDa subunit	
CYDB-MONOMER	EG10174	P0ABK2	cytochrome <i>bd</i>-I ubiquinol oxidase subunit II	CydB, Cyd-2
MONOMER-17897	G-15537		hexanoyl-CoA synthetase	
MONOMER-20553	G-58345	P17872	pectinesterase	pectin methylesterase
G7236-MONOMER	G7236	P0AFI0	oxalyl-CoA decarboxylase	YfdU, Oxc
MONOMER-18547	G-18020	B9U6P4	acyl-CoA:3-sulfinopropionate CoA-transferase	Act
BSU24270-MONOMER	BSU24270	P54523	1-deoxyxylulose-5-phosphate synthase	YqiE, Dxs
HS03167-MONOMER	HS03167	P18054	arachidonate 12-lipoxygenase	12-LOX, platelet-type lipoxygenase 12
MONOMER3O-77	G3O-33466	Q08224		
SYNPCC7942_1249-MONOMER	SYNPCC7942_1249	Q31NU0	PsaJ	photosystem I reactionCenter subunit IX
MONOMER-20315	G-55300	Q4KCZ0	pyrrolyl-2-carboxyl-<i>S</i>-[peptidyl-carrier protein] chlorinase	PltA
MONOMER-20982	G-80507	Q2RHR4	5-hydroxybenzimidazole synthase BzaA subunit	BzaA
MONOMER-12515			flavonol 3-<i>O</i>-glucoside glucosyltransferase	
MONOMER-13306				
HS00026-MONOMER	HS00026	P00395	cytochrome c oxidase subunit 1	cytochrome c oxidase polypeptide I
YJCV-MONOMER	EG11958	P32720	D-allose ABC transporter membrane subunit	YjcV
RHA1_RO08167-MONOMER	RHA1_RO08167		phthalate 3,4-dioxygenase alpha subunit	
MONOMER-16276			maltodextrin phosphorylase subunit	
MONOMER-15600	G-11971	B6D5I7	4-dimethylallyltryptophan N-methyltransferase	
MONOMER-13776	G-10507	Q57329	CDP-D-glucose-4,6-dehydratase monomer	DdhB, AscB
MONOMER-13052	G-125	O32755	glyceraldehyde-3-phosphate dehydrogenase subunit	Gap
EG11162-MONOMER	EG11162	P11663	fumarase E	FumE, YggD, predicted DNA-binding transcriptional regulator
MONOMER-18312	G-17813	Q4JAQ2	[LysW}-glutamate/[LysW]-aminoadipate kinase	ArgB, LysZ
MONOMER-18935	G-34643		trans enoyl reductase	
MONOMER-16026			drimenol cyclase	
MONOMER-16783	G-14624	Q5LRT0	3-methylmercaptopropionyl-CoA ligase	DmdB
EG10423-MONOMER	EG10423	P0AES4	DNA gyrase subunit A	ParD, NorA, NfxA, NalA, HisW, GyrA
HS08336-MONOMER	HS08336	O60512	&beta;-1,4-galactosyltransferase 3	b4Gal-T3, &beta;-1,4-GalTase 3, &beta;4Gal-T3, Nal synthetase, UDP-Gal:&beta;-GlcNAc &beta;-1,4-galactosyltransferase 3, UDP-galactose:&beta;-<i>N</i>-acetylglucosamine &beta;-1,4-galactosyltransferase 3
MONOMER-20728	G-62985	G0FS62		RifG
ENSG00000117118-MONOMER	HS04095	P21912	succinate dehydrogenase [ubiquinone] iron-sulfur subunit	succinate dehydrogenase complex, subunit B, succinate dehydrogenase complex, iron-sulfur subunit
MONOMER-18710	G-27184	D9TT09	sucrose 6<sup>F</sup>-phosphate phosphorylase	Spp
MONOMER-4163	G-3203		6-phospho-3-hexuloisomerase subunit	RmpB
HS05425-MONOMER	HS05425	P00966	Argininosuccinate synthase	Citrulline--aspartate ligase
MONOMER-19320	G-44030	B5GVJ0		HlmA
EG11835-MONOMER	EG11835	P0A8H6	Der GTPase-activating protein YihI	YihI, GAP-like protein that activates GTPase activity of Der
MERMBARK-MONOMER	G-372		Mer	Mer
VC1457-MONOMER	VC1457	P01555	cholera toxin, A subunit	ToxA, CtxA, VC1457
MONOMER-6709				
MONOMER-2843	G-2003	Q46980		HpcB, HpaD
MONOMER-14279			3,4-dihydroxyphenylalanine reductive deaminase &gamma; subunit	
MONOMER-13491	G-10276	Q41233		allinase, alliin lyase 2
AT1G61120-MONOMER	AT1G61120	Q93YV0	geranyllinalool synthase	
HS10947-MONOMER	HS10947	P16233	pancreatic triacylglycerol lipase	pancreatic lipase, triacylglycerol acylhydrolase
MONOMER-17259	G-15045	Q53U10		NeoD, NeoL
YOR303W-MONOMER	YOR303W	P07258	carbamoyl phosphate synthetase	
MONOMER-14782	G-11284	Q41760	leaf permease	nucleobase-ascorbate transporter1
MONOMER-16477	G-12744	A3DFA2	glycosyl hydrolase 53 domain protein	
G185E-7238-MONOMER	G185E-7238	P9WP83	phosphoenolpyruvate guanylyltransferase	FbiD
MONOMER-13986	G-10679			NapH
AT3G48520-MONOMER	AT3G48520	Q9SMP5	jasmonoyl-L-amino acid 12-hydroxylase	JA-Ile-12-hydroxylase, CYP94B3, jasmonoyl-isoleucine-12-hydroxylase
ALTRODEHYDRAT-MONOMER	EG12734	P42604		YgjW, UxaA
MONOMER-19730	G-44434	Q04607	light-independent protochlorophyllide reductase subunit N	ChlN
MONOMER-19101	G-43834		cytochrome P450 dependent chaetoglobosin monooxygenase	
MONOMER-17694	G-15392	Q2VEQ7	(D)-2-hydroxyacid dehydrogenase (NADP+) monomer	Ddh
MONOMER-17004	G-14824	Q6T1W3	glucose-1-phosphate thymidylyltransferase	RmlA
MONOMER-11672			<i>N</i>-methyl nucleosidase	<i>N</i>-methyl nucleoside hydrolase
FABB-MONOMER	EG10274	P0A953	&beta;-ketoacyl-[acyl carrier protein] synthase I	FabC, FabB, &beta;-ketoacyl-ACP synthase I
G6502-MONOMER	G6502	P0AB65	acylphosphatase	YccX
AT2G28800-MONOMER	AT2G28800	Q8LBP4	Inner membrane protein ALBINO3	PsbX
MONOMER0-12	G0-10439	P36937	K<sup>+</sup> transporting P-type ATPase subunit KdpF	KdpF
MONOMER-5145				
MONOMER-20113	G-55002	Q8TJZ5	sirohydrochlorin nickelchelatase	CfbA
MONOMER-19479	G-44184	E2JA28	<i>N</i>-3-fumaramoyl-(S)-2,3-diaminopropanoyl-[DdaD non-ribosomal peptide synthase] oxygenase	DdaC
MONOMER-12274	G-9488		lysine 5,6-aminomutase &alpha; subunit	KamD
MONOMER-10903			phytase / 3-phytase	LP11
PDXH-MONOMER	EG11487	P0AFI7	pyridoxine/pyridoxamine 5'-phosphate oxidase	PdxH, pyridoxal 5-phosphate synthase
G1I0R-1994-MONOMER	G1I0R-1994	Q2FX00	L-glutamate&mdash;lipid II transaminase system glutaminase component	GatD
MONOMER-15358	G-11761	A1RVM8	D-proline dehydrogenase monomer	
MONOMER-8145	G-6181	P41929		
AT5G62530-MONOMER	AT5G62530			
MONOMER-14470	G-11045	Q4D3W2	dihydroorotate dehydrogenase subunit	
MONOMER-18130	G-17637	Q6E7F2	dTDP-4-dehydro-6-deoxyglucose reductase [NAD(P)H]	
MONOMER-11906			glutamate mutase &epsilon; subunit	
MONOMER-15834	G-12160	Q45440	MnxG manganese-oxidizing multicopper oxidase	MnxG
MONOMER-17445	G-15213	D4AK45	chanoclavine-I dehydrogenase monomer	
GIO2-1744-MONOMER	GIO2-1744		pyruvate:ferredoxin oxidoreductase	Cre11.g473950.t1.1, pyruvate-ferredoxin oxidoreductase
MONOMER-15033	G-11473	Q0K2K1	NAD(P)+-dependent succinate semialdehyde dehydrogenase monomer	
CPD0-2583			GlcNAc-1,6-anhMurNAc-L-Ala-&gamma;-D-Glu-DAP-D-Ala-D-Ala	
AT4G34350-MONOMER-9581	AT4G34350	Q94B35	1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate reductase	HMBPP reductase, 4-hydroxy-3-methylbut-2-enyl diphosphate reductase
MONOMER-20536	G-58327	A0A0K0PVM5	bifunctional ginsenoside 20-<i>O</i>-glucosyltransferase/ginsenoside F1 6-<i>O</i>-glucosyltransferase	
MONOMER-19897	G-44600	A0A0J6G7P5	methionine &gamma;-lyase	MegL
MONOMER-18529	G-18002	Q9L9U8	sulfate adenylyltransferase large subunit	CysN
MONOMER-17881	G-15523	P77836	pyrimidine-nucleoside phosphorylase monomer	Pyn, Pdp
MONOMER-12810	G-9820	P0A391		NahF
G7175-MONOMER	G7175	P0A8V0	ribonuclease BN	Rnz, EcoZ, ZipD, ElaC, Rbn
HS02901-MONOMER	HS02901	Q9NS00	[glycoprotein]-<em>N</em>-acetylgalactosamine 3-&beta;-galactosyltransferase 1	B3Gal-T8, &beta; 1,3-galactosyltransferase, C1GalT1, core 1 beta1,3-galactosyltransferase 1, core 1 beta3-Gal-T, core 1 O-glycan T-synthase, core1 UDP-galactose:N-acetylgalactosamine-alpha-R beta 1,3-galactosyltransferase 1
BSU15520-MONOMER	BSU15520	P25994	pyrimidine-specific carbamoyl-phosphate synthetase (large subunit)	
SYNPCC7942_1002-MONOMER	SYNPCC7942_1002	Q31PI7	PsaD	photosystem I reaction center subunit II
MONOMER3O-409	YDL080C	Q07471	keto-isocaproate decarboxylase subunit	
MONOMER-20966	G-80491	B9JK73	3-oxo-D-isoapionate-4-phosphate decarboxylase	OiaX
MONOMER-20299	G-55183	A3MSP1	archaeosine synthase monomer	
MONOMER-13287	G-10121	Q9ZET5	alkene monooxygenase ferredoxin subunit monomer	AamC
MONOMER-12492	G-9592	E3PY96	D-ornithine aminomutase component S subunit	OraS
YIL043C-MONOMER	YIL043C	P38626	NADH-cytochrome <i>b</i><sub>5</sub> reductase	cytochrome b reductase, NADH-cytochrome b5 reductase 1
HP0691-MONOMER	HP0691	P56006	succinyl-CoA:acetoacetate CoA-transferase subunit A	HP0691, ScoA, 3-oxoadipate CoA-transferase subunit A, YxjD
MONOMER-16255	G-12548	Q5V465	methylaspartate ammonia-lyase	Mal
REUT_A1587-MONOMER	REUT_A1587	Q471I0		TcpC
EG11081-MONOMER	EG11081	P62623	1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate reductase	YaaE, LytB, IspH
ENSG00000166347-MONOMER	HS09381	P00167	cytochrome b5	cytochrome b-5
MONOMER-15578	G-11954	P40487	diphthamide biosynthesis protein 1	diphthamide biosynthesis protein 1
MONOMER-18919	G-34628	M1SU70		ArgE
MONOMER-13036	G-15936	A0A0H3FN91	<i>myo</i>-inosose-2 dehydratase	IolE, ketoinositol dehydratase
MONOMER-16767	G-14609	Q8MP06		
MONOMER-18294				
HS08124-MONOMER	HS08124	P51993	&alpha;-(1,3)-fucosyltransferase 6	Fuc-TVI, fucosyltransferase VI, FucT-VI, plasma &alpha;-(1,3)-fucosyltransferase
MONOMER-16006	G-12315	P20576	anthranilate synthase &beta; subunit	TrpG, anthranilate synthase component II, glutamine amidotransferase subunit
ENSG00000111218-MONOMER	HS03381	Q9NR22	protein arginine <i>N</i>-methyltransferase 8	heterogeneous nuclear ribonucleoprotein methyltransferase-like protein 4
EG10293-MONOMER	EG10293	P05825	ferric enterobactin outer membrane transporter	Fep, Cbt, Cbr, FeuB, FepA
MONOMER-4066	G-3105		MtdB	
CYTOCHROMEC552-MONOMER	EG11781	P0ABK9	cytochrome <i>c</i><sub>552</sub> nitrite reductase	NrfA, cytochrome <i>c</i><sub>552</sub>, aeg-93, cytochrome <i>c</i>-552
MONOMER-20710	G-58856	Q70KH4	aureothin polyketide synthase AurC protein	AurC
MONOMER-19304	G-44014	D4YGY7	enoyl-[acyl-carrier-protein] reductase	FabK
MONOMER-18693	G-27167	D4HRI4	rhiG aldolase subunit	RhiG
MCHMAUTO-MONOMER	G-353		Mch	Mch
HS05235-MONOMER	HS05235	P33316	mitochondrial deoxyuridine 5'-triphosphate nucleotidohydrolase monomer	dUTP pyrophosphatase, dUTPase
MONOMER-6681	G-5161		valine <i>N</i>-monooxygenase	CYP79D2
EG11757-MONOMER	EG11757	P0AF67	N<sup>6</sup>-L-threonylcarbamoyladenine synthase, TsaE subunit	TsaE, YjeE
MONOMER-14262	G-10893	Q8A1E9		
URAA-MONOMER	EG12129	P0AGM7	uracil:H<sup>+</sup> symporter UraA	UraA, uracil NCS2 transporter
AT1G53240-MONOMER	AT1G53240	Q9ZP06	malate dehydrogenase	
MONOMER-27				
MONOMER-17236	G-15023	Q5K129	paromamine 6'-oxidase	BtrQ
MONOMER-17538	G-15262	Q50926	cytochrome <i>c</i>m552	CycB
MONOMER-13468	G-10255	A5N3I5	acetyl-CoA acetyltransferase	
MONOMER-14758	G-11261	Q44258	3-chlorobenzoate-<i>cis</i>-diol hydrogenase	CbaC
HS10662-MONOMER	HS10662	P61599	N-terminal acetyltransferase B complex catalytic subunit NAT5	N-acetyltransferase 5, NatB complex subunit NAT5
G185E-7022-MONOMER	G185E-7022	P9WP23	dihydropicolinate reductase subunit	DapB
MONOMER-17537	G-15261	Q57142	cytochrome <i>c</i>554	Hcy, CycA
MONOMER-20707	G-58853	Q70KH3	demethylluteothin <i>O</i>-methyltransferase	AurI, nordeoxyaureothin <i>O</i>-methyltransferase
AT3G30775-MONOMER	AT3G30775	P92983	proline dehydrogenase 1	
MONOMER-18690	G-27164	D4HRI5	phosphoenolpyruvate mutase	RhiH
MONOMER-19714	G-44418	N0DKX5	bacteriochlorophyllide <i>c</i> C-7<sup>1</sup>-hydroxylase	BciD
HS05192-MONOMER	HS05192	Q16864	H<sup>+</sup>-translocating V-ATPase subunit F	V-ATPase 14 kDa subunit, V-ATPase subunit F, Vacuolar proton pump subunit F, V-type proton ATPase subunit F
MONOMER-17673				
EG11735-MONOMER	EG11735	P31545	heme-containing peroxidase/deferrochelatase	YcdB, EfeB
MONOMER-11646	G-9062	Q3I409	gibberellin 3-oxidase	TaGA3ox2-3
UIDB-MONOMER	EG11658	P0CE44	glucuronide:H<sup>+</sup> symporter	UidP, GusB, UidB, glucuronide GPH transporter
G6428-MONOMER	G6428	P78055	fructose-6-phosphate aldolase 1	YbiZ, FsaA, MipB, Fsa
MONOMER-2661	G-1841	O52642		NtnC
MONOMER-9683	G-7362	Q39541	gibberellin 20-oxidase	CmGA20OX
MONOMER-13465	G-10253	P38946	succinyl-CoA:CoA transferase	
MONOMER-20098	G-54984	A6T9E8	allantoin racemase monomer	HpxA
HS10588-MONOMER	HS10588	Q9UBM7	&Delta; 7-sterol reductase	7-DHC reductase, sterol &delta;-7-reductase, &delta;-7-dehydrocholesterol reductase, 3&beta;-hydroxysteroid-&Delta;<sup>7</sup>-reductase
MONOMER-12239			ribitol dehydrogenase subunit	
YOL140W-MONOMER	YOL140W		acetylornithine aminotransferase	
PANF-MONOMER	EG10685	P16256		PanF, PanF sodium/pantothenate SSS transporter
MONOMER-16458	G-12725	P72322	CooA protein subunit	
MONOMER-15331	G-11734		4-hydroxycoumarin synthase	
MONOMER-13964			monocyclic monoterpene ketone monooxygenase	
AT5G56970-MONOMER	AT5G56970	Q9LTS3	cytokinin oxidase	cytokinin dehydrogenase, CKX3
AICARTRANSIMPCYCLO-CPLX	EG10795	P15639	bifunctional AICAR transformylase/IMP cyclohydrolase	PurH
MONOMER-18113	G-17623	Q9VGH1	cytochrome P450 315a1, mitochondrial	Sad, shadow, CYPCCCXVA1
MONOMER-19073	G-43809		cytochrome P450 roquefortine oxidoreductase	RoqR
MONOMER-15814			farnesol dehydrogenase	
MONOMER-16979	G-14797	P19579	capsule biosynthesis protein CapA	CapA
GDQC-8004-MONOMER	GDQC-8004		Zm00001d023254_T001.1	
ENSG00000180089-MONOMER	HS17432	Q8N661	lysoplasmalogenase monomer	hypothetical protein MGC30208, transmembrane protein 86B, alkenyl ether hydrolase
CMPKI-MONOMER	EG11265	P0A6I0	cytidylate kinase	YcaF, YcaG, MssA, Cmk
AT2G24190-MONOMER	AT2G24190	Q9ZUH5	aldehyde reductase	
MONOMER-20520	G-58308	W8JIS5	nepetalactol monooxygenase	iridoid oxidase
MONOMER-506	G-183	O33836		GalT
MONOMER-18511	G-17985	Q0WW21	anthocyanin 5-<i>O</i>-glucosyltransferase	
MONOMER-19458	G-44166	Q9V1Y5	tRNA isowyosine<sup>37</sup> 7-methyltransferase 2	
MONOMER-12787			alanine aminotransferase subunit	
MONOMER-108			hydrogenase-sulfur reductase complex sulfur reductase subunit	
HS02643-MONOMER	HS02643	Q8TEK3	histone-lysine <i>N</i>-methyltransferase DOT1L	DOT1-like protein, H3-K79-HMTase, histone H3-K79 methyltransferase, lysine N-methyltransferase 4
G1G01-4212-MONOMER	G1G01-4212	Q88FX9	nicotinate hydroxylase small subunit	NdhS, NicA
SYNPCC7942_0485-MONOMER	SYNPCC7942_0485	Q31R02	phosphoglycerate mutase	
MONOMER-806	G-797	Q9AVA5	gibberellin 2-oxidase	OsGA2OX1
MONOMER-20950	G-80475		2-(3-hydroxy-2-oxo-1<i>H</i>-indol-3-yl)acetate dioxygenase IacF subunit	IacF
MONOMER-14444	G-11020	O06499	L-proline <i>trans</i>-4-hydroxylase	
MONOMER-13268	G-10102	P0CY53	light-independent protochlorophyllide reductase subunit L	BchL, LI-POR subunit L, DPOR subunit L
MONOMER-11869				
YHR051W-MONOMER	YHR051W	P00427	cytochrome c oxidase subunit VI	
MONOMER-17425	G-15200	Q5QEX7	acyl-lipid 4-desaturase	&Delta;4-desaturase
MONOMER-16238	G-12532	Q6BQZ8		
MONOMER-15007	G-11454	P70712	kynureninase subunit	
EG11012-MONOMER	EG11012	P02929	Ton complex subunit TonB	ExbA, TonB
AT4G30190-MONOMER	AT4G30190	P19456	H<sup>+</sup>-exporting ATPase AHA2 monomer	plasma membrane-type ATPase, H<sup>+</sup>-ATPase
MONOMER-18903	G-34612	H2IFX0	3,6-anhydro-L-galactonate cycloisomerase	Aci
MONOMER-12240	G-306	O07819	apocytochrome <i>c</i>	SoxD
MONOMER-19875	G-44583	Q7PCC4	anthocyanidin reductase [(2S)-flavan-3-ol-forming]	
MONOMER-16739	G-14588			
MONOMER-17856			flavonol 3-<i>O</i>-glucoside 4"-<i>O</i>-coumaroyltransferase	
HS07771-MONOMER	HS07771	P48775	tryptophan 2,3-dioxygenase monomer	
G7103-MONOMER	G7103	P0ACC9	colanic acid biosynthesis acetyltransferase WcaB	WcaB
ENSG00000103089-MONOMER	HS02454	Q7L5A8	sphingolipid fatty acid 2-hydroxylase	
SDH-MEMB1	EG10933	P69054	succinate:quinone oxidoreductase, membrane protein SdhC	DhsC, CybA, SdhC, large subunit of cytochrome b<sub>556</sub>, CybL
BSU13580-MONOMER	BSU13580	O31665	L-glutamine:4-(methylsulfanyl)-2-oxobutanoate aminotransferase	MtnV, YkrV, MtnE, 2-oxo-4-methylthiobutanoate-glutamine aminotransferase
MONOMER-3943	G-3003	Q49135	methenyl tetrahydrofolate cyclohydrolase monomer	FchA
HP0193-MONOMER	HP0193	O06912	fumarate reductase cytochrome b subunit	FrdC, fumarate reductase subunit C
MONOMER3O-285	YIL083C	P40506	phosphopantothenate-cysteine ligase	
MONOMER-19288	G-43999	D4GYH4		AglB
FDNI-MONOMER	EG11229	P0AEK7	formate dehydrogenase N subunit &gamma;	FdnI, formate dehydrogenase N cytochrome <i>b</i> subunit
MONOMER-20271	G-55156	Q93HS4	dihydrorhizobitoxine desaturase	RtxC
MONOMER-13731	G-10485	A4YEG2	methylmalonyl-CoA epimerase monomer	
SDH-MEMB2	EG10934	P0AC44	succinate:quinone oxidoreductase, membrane protein SdhD	DhsD, SdhD, CybS, small subunit of cytochrome b<sub>556</sub>
MONOMER-12452	G-9570	Q0PQX5	adenylylsulfate reductase &beta; subunit	
MALIC-NAD-MONOMER	EG10948	P26616	NAD<sup>+</sup>-dependent malate dehydrogenase	MaeA, SfcA, malate dehydrogenase, NAD-requiring
HYAC-MONOMER	EG10470	P0AAM1	hydrogenase 1 cytochrome <i>b</i> subunit	CybH, HyaC, hydrogenase 1 - B subunit, hydrogenase 1 - &gamma; subunit
HP0093-MONOMER	HP0093	O24919	&alpha;-(1,2)-fucosyltransferase	FucT2, FutC
MONOMER-6581				
FDOI-MONOMER	EG11856	P0AEL0	formate dehydrogenase O subunit &gamma;	FdoI, formate dehydrogenase O cytochrome <i>b</i> subunit
PURK-MONOMER	EG10796	P09029	5-(carboxyamino)imidazole ribonucleotide synthase	PurK, purE2 peptide, CO2 subunit, AIR carboxylase
MONOMER-14246	G-10877	O32429	DMS oxygenase &beta; subunit	DsoB
ATCG00580-MONOMER	ATCG00580	P56779	cytochrome b-559 &alpha;-subunit	PsbE, PSII reaction center subunit V
MONOMER-15556	G-11931	Q9KHL1	cinnamate:CoA ligase	EncH
AT1G47290-MONOMER	AT1G47290	Q9FX01	plant 3&beta;-hydroxysteroid dehydrogenase/C4-decarboxylase 1	
MONOMER-13439			cytochrome <i>b</i>-557	
MONOMER-13012	G-9913	Q3IED5		AspC
MONOMER-17219	G-15006	Q6L734	2'-<i>N</i>-acetylparomamine deacetylase	KacA, KanN
HDREMBARK-MONOMER	G-389	P96796	CoB-CoM heterodisulfide reductase subunit E	HdrE, CoB--CoM heterodisulfide reductase subunit E
MONOMER-18275	G-17779	Q8XAB7	AgaD	
G185E-6483-MONOMER	G185E-6483	P9WPP3	methyl-branched lipid &omega;-hydroxylase	
CYTOCHROME-B562-MONOMER	EG50008	P0ABE7	cytochrome b562 (soluble)	B4236, CybC
MONOMER-15985	G-12295	Q56773		GumG
AT3G25110-MONOMER	AT3G25110	Q42561		
EG10210-MONOMER	EG10210	P21693	ATP-dependent RNA helicase DbpA	RhlC, DbpA, ATP-dependent RNA helicase, specific for 23S rRNA
MONOMER-19698	G-44402	A7AZH2	3&beta;-hydroxysteroid dehydrogenase	
MONOMER-20683				
MONOMER-17647	G-15360	P83513	bifunctional xylanase/deacetylase	
MONOMER-18668	G-27143		sesquiterpenoid 3&beta;-hydroxylase	
MONOMER-11627			glucosidase subunit II	
HS04993-MONOMER	HS04993	P06132	Uroporphyrinogen decarboxylase	UPD, URO-D
G6339-MONOMER	G6339	P77231		YbdT, CitG
EG11653-MONOMER	EG11653	P27838	frataxin CyaY	CyaY
MONOMER-9501				
UDP-NACMURALGLDAPLIG-MONOMER	EG10621	P22188		MurE
MONOMER-20081	G-54966	Q9Y2C3	&beta;-1,3-galactosyltransferase 5	
MONOMER-2508	G-1767	Q00460	toluene-4-monooxygenase complex hydroxylase complex &gamma; subunit	TmoE
MONOMER-14739	G-11248	O33478	2-aminophenol 1,6-dioxygenase &alpha; subunit	AmnA
MONOMER-13448	G-10238	Q5E3J7	nitrate reductase small subunit	NapB, cytochrome <i>c</i>-type protein NapB
MONOMER-12219	G-9444		D-xyulokinase subunit	DalK
HS10272-MONOMER	HS10272	P16662	UDP-glucuronosyltransferase 2B7	3,4-catechol estrogen specific, UDPGT 2B7, UDPGTh-2
OPPA-MONOMER	EG10674	P23843	oligopeptide ABC transporter periplasmic binding protein	OppA
YNL117W-MONOMER	YNL117W	P30952	malate synthase	
MONOMER-15310	G-11722	Q9I157	non-ribosomal peptide synthetase PvdL	PvdL
MONOMER-16435	G-12704	Q9F1T9	mannanase B	ManB, Man26B, mannanase 26B
AT5G51820-MONOMER	AT5G51820	Q9SCY0	phosphoglucomutase	
MONOMER-13942	G-10644	Q50751	coenzyme F<sub>390</sub> synthetase	FtsA
MONOMER-18095	G-16088	H9IWP6		Nvd, neverland
ADENYL-KIN-MONOMER	EG10032	P69441	adenylate kinase	PlsA, DnaW, Adk
MONOMER-15795	HS06046		<i>N</i>-acetylglucosamine-6-sulfatase 48 kDa chain	
MONOMER-19055	G-43797	A0A097ZPD4		AndH
GDPMANDEHYDRA-MONOMER	EG11787	P0AC88	GDP-mannose 4,6-dehydratase	YefN, YefA, Gmd
MONOMER-16954	G-14774	Q9ZGH6	dTDP-3-amino-3,4,6-trideoxy-&alpha;-D-glucopyranose <i>N,N</i>-dimethyltransferase monomer	
CHRECP048-MONOMER	CHRECP048	P09144	Photosystem I P700 chlorophyll a apoprotein A2	PsaB, PSI-B
ENSG00000172456-MONOMER	HS10517	Q96C11	FGGY carbohydrate kinase domain-containing protein	D-ribulokinase
MONOMER-20503	G-58292	B2KZE7	cysteinylglycine-(<i>S</i>) conjugate dipeptidase	TpdA
MONOMER-4962	G-3841	Q50927	Cytochrome P460 monomer	CytL, Cyp
MONOMER-18490			ECGT subunit 1	
MONOMER-19442	G-44150	C0JRE6	zwittermicin A polyketide synthase module 7	ZmaB
MONOMER-12765	G-9778	Q675L2	<em>R</em>-linalool synthase	
MONOMER-107			50 kDa subunit	
HS02336-MONOMER	HS02336	P41227	N-terminal methionine <i>N</i><sub>&alpha;</sub>-acetyltransferase NatA catalytic subunit	N-terminal acetyltransferase complex ARD1 subunit homolog A
G1G01-2971-MONOMER	G1G01-2971	Q88J58	LvaA	
SYNPCC7942_0309-MONOMER	SYNPCC7942_0309	Q8VPV4	NAD(P)H dehydrogenase, subunit NdhF4	
MONOMER-7865	G-5925			
MONOMER-20933	G-80461	A0A1X9WE63	picolinate 6-hydroxylase &gamma; subunit	
MONOMER-14423			chloromuconate cycloisomerase subunit	
MONOMER-13252	G-10086	P26165	chlorophyllide <i>a</i> hydratase	BchF
MONOMER-11847	G-9207	Q8L0X8		Idh
YGR180C-MONOMER	YGR180C	P49723	ribonucleoside-diphosphate reductase, small subunit R4	
MONOMER-1741	G-17676	Q94E75	sucrose-6F-phosphate phosphohydrolase	
MONOMER-16219	G-12514	B6CWI9		ToyF
MONOMER-14985	G-11432	P49726		
EG10943-MONOMER	EG10943	P16456	selenide, water dikinase	FdhB, SelD
AT4G25700-MONOMER	AT4G25700	Q9SZZ8	&beta;-ring hydroxylase subunit	AT4G25700, &beta;-ring carotenoid hydroxylase subunit
MONOMER-18883			&beta;-cyclopiazonate oxidocyclase II	
MONOMER-19858	G-44566	Q8KQE7	soluble butane monooxygenase hydroxylase component &gamma; subunit	BmoZ
MONOMER-16710	G-14567	P95480	tryptophan 7-halogenase subunit	PrnA
MONOMER-17839			flavonoid 3-<i>O</i>-glucosyltransferase	
HS07647-MONOMER	HS07647	P04075	Fructose-bisphosphate aldolase A	Lung cancer antigen NY-LU-1, Muscle-type aldolase
G7011-MONOMER	G7011	P55798	phosphoprotein phosphatase 1	PrpA, YebX, PphA
ENSG00000087302-MONOMER	HS12295	Q9Y224	tRNA-splicing ligase complex CGI-99 component	CGI-99 protein, UPF0568 protein C14orf166
BSU10120-MONOMER	BSU10120	P32395	uroporphyrinogen III decarboxylase monomer	HemE
MONOMER-3905	G-2965	Q49124	methylamine dehydrogenase large subunit	MauB
MONOMER3O-10	G3O-310	Q99312	IMP-specific 5'-nucleotidase monomer	
MONOMER-19272	G-43983	D7PI20	griseophenone synthase	
MONOMER-20254	G-55140		pterocarpan synthase	
MONOMER-13712	G-10472	Q47943	L-sorbosone dehydrogenase subunit	
MONOMER-12433				
LUMAZINESYN-MONOMER	EG11322	P61714	6,7-dimethyl-8-ribityllumazine synthase	YbaF, RibH, RibE
HMP-P-KIN-MONOMER	G7135	P76422	bifunctional hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase	ThiJ, ThiA, ThiN, ThiD
MONOMER-6444	G-4942	P19808	dihydropicolinate synthase subunit	DapA
PSERTRANSAM-MONOMER	EG10946	P23721	phosphoserine/phosphohydroxythreonine aminotransferase	SerC, PdxF, PdxC
